PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
A , 11 ,2 ,4 ,7 ,6 ,1 ,2 ,4 ,7 ,6 ,6 ,2 ,4 ,7 ,7 ,7 ,1 , 2 ,1 , 4 ,1 , 7 ,1 , 6 ,1 , 1 ,1 , 2 ,1 , 4 ,1 , 7 ,2 , 6 ,1 , 2 ,1 , 4 ,3 , 7 ,,,,,,,
A , 12 ,2 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 , 2 ,4 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,
B , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
B , 2 ,4 ,4 ,4 ,4 ,4 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,5 , 4 ,5 , 7 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
B , 3 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
B , 4 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 , 1 ,4 , 0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,
B , 5 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,
B , 6 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 , 1 ,3 , 0 ,2 , 1 ,8 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
B , 7 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,5 , 0 ,1 , 1 ,4 , 0 ,2 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,,,
B , 8 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,3 , 1 ,2 , 0 ,,,,,,,,,,,,,,,,,,,
B , 9 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,0 ,3 , 1 ,2 , 0 ,4 , 1 ,1 , 0 ,4 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,,,
B , 10 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,4 , 1 ,1 , 0 ,10 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,
B , 11 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,7 ,7 ,7 ,7 ,7 ,5 , 1 ,5 , 6 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
B , 12 ,4 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
C , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
C , 2 ,4 ,4 ,4 ,4 ,4 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,5 , 4 ,5 , 7 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
C , 3 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,5 , 1 ,2 , 0 ,3 , 1 ,2 , 0 ,3 , 1 ,,,,,,,,,,,,,,,,,,,,,
C , 4 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 , 0 ,14 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
C , 5 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,15 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C , 6 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,1 , 0 ,3 , 1 ,6 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
C , 7 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,6 , 0 ,2 , 1 ,2 , 0 ,4 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,,,,,
C , 8 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,3 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,1 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,
C , 9 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 , 0 ,1 , 1 ,2 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,,,,,,,,,,,,,,,
C , 10 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,3 , 0 ,2 , 1 ,3 , 0 ,2 , 1 ,2 , 0 ,3 , 1 ,,,,,,,,,,,,,,,,,,,
C , 11 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,7 ,7 ,7 ,7 ,7 ,5 , 1 ,5 , 6 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
C , 12 ,4 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 2 ,4 ,4 ,4 ,4 ,4 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,5 , 4 ,5 , 7 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
D , 3 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,14 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 4 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,3 , 1 ,2 , 0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,
D , 5 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,3 , 0 ,1 , 1 ,,,,,,,,,,,,,,,,,
D , 6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,7 , 0 ,1 , 1 ,4 , 0 ,2 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,,,,,
D , 7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,11 , 0 ,2 , 1 ,2 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
D , 8 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,1 , 0 ,2 , 1 ,2 , 0 ,3 , 1 ,2 , 0 ,3 , 1 ,2 , 0 ,,,,,,,,,,,,,,,,,
D , 9 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 , 1 ,2 , 0 ,3 , 1 ,2 , 0 ,3 , 1 ,2 , 0 ,,,,,,,,,,,,,,,,,,,
D , 10 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,3 , 1 ,2 , 0 ,2 , 1 ,3 , 0 ,2 , 1 ,3 , 0 ,,,,,,,,,,,,,,,,,,,
D , 11 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,7 ,7 ,7 ,7 ,7 ,5 , 1 ,5 , 6 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
D , 12 ,4 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 2 ,4 ,4 ,4 ,4 ,4 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,5 , 4 ,5 , 7 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 3 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 4 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,3 , 0 ,1 , 1 ,3 , 0 ,3 , 1 ,1 , 0 ,4 , 1 ,,,,,,,,,,,,,,,,,,,
E , 5 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,9 , 1 ,1 , 0 ,3 , 1 ,2 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
E , 6 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 , 1 ,13 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,11 , 0 ,4 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 8 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , 0 ,4 , 1 ,1 , 0 ,2 , 1 ,7 , 0 ,,,,,,,,,,,,,,,,,,,,,
E , 9 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,6 , 0 ,2 , 1 ,3 , 0 ,4 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
E , 10 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , 0 ,4 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 11 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,7 ,7 ,7 ,7 ,7 ,5 , 1 ,5 , 6 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 12 ,4 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 2 ,4 ,4 ,4 ,4 ,4 ,7 ,7 ,7 ,7 ,7 ,6 ,6 ,6 ,6 ,6 ,5 , 4 ,5 , 7 ,5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
F , 3 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,6 ,0 ,1 ,1 ,1 ,6 ,4 , 1 ,1 , 6 ,4 , 1 ,1 , 6 ,1 , 0 ,3 , 1 ,1 , 6 ,,,,,,,,,,,,,,,,,
F , 4 ,0 ,0 ,1 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,2 , 0 ,2 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,,,,,,,,,,,,,
F , 5 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,3 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,,,,,,,,,,,,,
F , 6 ,0 ,0 ,1 ,1 ,6 ,0 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,6 ,2 , 0 ,2 , 1 ,1 , 6 ,1 , 0 ,3 , 1 ,1 , 6 ,4 , 1 ,1 , 6 ,,,,,,,,,,,,,,,
F , 7 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,1 ,0 ,0 ,1 ,6 ,3 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,1 , 1 ,2 , 0 ,1 , 1 ,1 , 6 ,,,,,,,,,,,
F , 8 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,6 ,4 , 1 ,1 , 6 ,4 , 1 ,1 , 6 ,4 , 1 ,1 , 6 ,,,,,,,,,,,,,,,,,,,
F , 9 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,6 ,1 ,0 ,0 ,1 ,6 ,4 , 1 ,1 , 6 ,4 , 1 ,1 , 6 ,1 , 1 ,2 , 0 ,1 , 1 ,1 , 6 ,,,,,,,,,,,,,,,
F , 10 ,1 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,0 ,1 ,6 ,1 , 1 ,2 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,3 , 0 ,1 , 1 ,1 , 6 ,,,,,,,,,,,
F , 11 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,7 ,7 ,7 ,7 ,7 ,4 , 1 ,6 , 6 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
F , 12 ,4 ,4 ,4 ,4 ,4 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 4 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 , 2 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 2 ,4 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,2 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,,,
G , 3 ,7 ,6 ,6 ,6 ,3 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 , 7 ,3 , 6 ,1 , 3 ,10 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
G , 4 ,6 ,6 ,6 ,6 ,6 ,7 ,6 ,6 ,6 ,6 ,7 ,4 ,6 ,6 ,6 ,5 , 6 ,1 , 7 ,4 , 6 ,1 , 7 ,1 , 4 ,3 , 6 ,,,,,,,,,,,,,,,,,,,
G , 5 ,7 ,4 ,3 ,6 ,6 ,7 ,4 ,3 ,6 ,6 ,7 ,4 ,3 ,3 ,6 ,1 , 7 ,1 , 4 ,1 , 3 ,2 , 6 ,1 , 7 ,1 , 4 ,1 , 3 ,2 , 6 ,1 , 7 ,1 , 4 ,2 , 3 ,1 , 6 ,,,,,,,
G , 6 ,7 ,4 ,3 ,3 ,6 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,2 , 3 ,1 , 6 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,
G , 7 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,
G , 8 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,
G , 9 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,
G , 10 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,
G , 11 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,7 ,4 ,3 ,3 ,3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,1 , 7 ,1 , 4 ,3 , 3 ,,,,,,,,,,,,,
G , 12 ,4 ,4 ,2 ,3 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 , 4 ,1 , 2 ,1 , 3 ,11 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
H , 1 ,2 ,2 ,2 ,2 ,2 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,7 ,7 ,7 ,5 , 2 ,1 , 3 ,4 , 0 ,1 , 3 ,1 , 0 ,3 , 7 ,,,,,,,,,,,,,,,,,,,
H , 2 ,3 ,0 ,7 ,2 ,2 ,3 ,0 ,7 ,2 ,7 ,3 ,0 ,7 ,2 ,7 ,1 , 3 ,1 , 0 ,1 , 7 ,2 , 2 ,1 , 3 ,1 , 0 ,1 , 7 ,1 , 2 ,1 , 7 ,1 , 3 ,1 , 0 ,1 , 7 ,1 , 2 ,1 , 7 ,,,
H , 3 ,3 ,0 ,7 ,2 ,7 ,3 ,0 ,7 ,2 ,7 ,3 ,0 ,7 ,2 ,7 ,1 , 3 ,1 , 0 ,1 , 7 ,1 , 2 ,1 , 7 ,1 , 3 ,1 , 0 ,1 , 7 ,1 , 2 ,1 , 7 ,1 , 3 ,1 , 0 ,1 , 7 ,1 , 2 ,1 , 7 ,
H , 4 ,3 ,0 ,7 ,2 ,2 ,3 ,0 ,7 ,7 ,7 ,6 ,0 ,0 ,0 ,0 ,1 , 3 ,1 , 0 ,1 , 7 ,2 , 2 ,1 , 3 ,1 , 0 ,3 , 7 ,1 , 6 ,4 , 0 ,,,,,,,,,,,,,
H , 5 ,6 ,3 ,3 ,3 ,3 ,6 ,6 ,3 ,3 ,3 ,6 ,6 ,3 ,3 ,3 ,1 , 6 ,4 , 3 ,2 , 6 ,3 , 3 ,2 , 6 ,3 , 3 ,,,,,,,,,,,,,,,,,,,
H , 6 ,6 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,6 ,3 , 6 ,2 , 3 ,4 , 6 ,2 , 3 ,4 , 6 ,,,,,,,,,,,,,,,,,,,,,
H , 7 ,3 ,6 ,6 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,3 ,3 ,3 ,6 ,6 ,1 , 3 ,4 , 6 ,2 , 3 ,3 , 6 ,3 , 3 ,2 , 6 ,,,,,,,,,,,,,,,,,,,
H , 8 ,3 ,3 ,3 ,3 ,6 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,4 , 3 ,1 , 6 ,10 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 9 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,15 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 10 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,15 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 11 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,15 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 12 ,3 ,2 ,3 ,2 ,3 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 , 3 ,1 , 2 ,1 , 3 ,1 , 2 ,1 , 3 ,10 , 2 ,,,,,,,,,,,,,,,,,,,
I , 1 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,7 ,7 ,7 ,7 ,5 , 2 ,5 , 0 ,5 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 2 ,2 ,2 ,7 ,2 ,2 ,7 ,7 ,7 ,2 ,7 ,7 ,7 ,7 ,2 ,7 ,2 , 2 ,1 , 7 ,2 , 2 ,3 , 7 ,1 , 2 ,4 , 7 ,1 , 2 ,1 , 7 ,,,,,,,,,,,,,,,
I , 3 ,7 ,7 ,7 ,2 ,2 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,3 , 7 ,2 , 2 ,10 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,
I , 4 ,2 ,2 ,7 ,2 ,2 ,7 ,7 ,7 ,7 ,7 ,0 ,0 ,0 ,0 ,0 ,2 , 2 ,1 , 7 ,2 , 2 ,5 , 7 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,
I , 5 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,8 , 3 ,2 , 6 ,2 , 3 ,3 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
I , 6 ,3 ,3 ,6 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,3 ,3 ,6 ,6 ,6 ,2 , 3 ,3 , 6 ,2 , 3 ,3 , 6 ,2 , 3 ,3 , 6 ,,,,,,,,,,,,,,,,,,,
