PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
A , 11 ,0 ,2 ,2 ,3 ,3 ,0 ,2 ,2 ,2 ,3 ,0 ,2 ,2 ,2 ,2 ,1 , 0 ,2 , 2 ,2 , 3 ,1 , 0 ,3 , 2 ,1 , 3 ,1 , 0 ,4 , 2 ,,,,,,,,,,,,,,,
A , 12 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,1 , 0 ,4 , 2 ,1 , 0 ,4 , 2 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,
B , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,5 , 0 ,5 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
B , 2 ,5 ,3 ,3 ,3 ,5 ,5 ,3 ,5 ,3 ,5 ,5 ,3 ,5 ,3 ,5 ,1 , 5 ,3 , 3 ,2 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,2 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,,,,,,,,,
B , 3 ,5 ,3 ,5 ,3 ,5 ,5 ,3 ,3 ,3 ,5 ,5 ,5 ,5 ,5 ,5 ,1 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,2 , 5 ,3 , 3 ,6 , 5 ,,,,,,,,,,,,,,,,,
B , 4 ,5 ,3 ,3 ,3 ,5 ,5 ,5 ,5 ,3 ,5 ,5 ,3 ,3 ,3 ,5 ,1 , 5 ,3 , 3 ,4 , 5 ,1 , 3 ,2 , 5 ,3 , 3 ,1 , 5 ,,,,,,,,,,,,,,,,,
B , 5 ,5 ,3 ,5 ,5 ,5 ,5 ,3 ,3 ,3 ,5 ,5 ,5 ,5 ,5 ,5 ,1 , 5 ,1 , 3 ,4 , 5 ,3 , 3 ,6 , 5 ,,,,,,,,,,,,,,,,,,,,,
B , 6 ,5 ,5 ,5 ,2 ,2 ,5 ,5 ,5 ,2 ,2 ,5 ,5 ,2 ,2 ,2 ,3 , 5 ,2 , 2 ,3 , 5 ,2 , 2 ,2 , 5 ,3 , 2 ,,,,,,,,,,,,,,,,,,,
B , 7 ,5 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,2 ,2 ,2 ,3 ,3 ,1 , 5 ,8 , 2 ,1 , 3 ,3 , 2 ,2 , 3 ,,,,,,,,,,,,,,,,,,,,,
B , 8 ,2 ,2 ,3 ,3 ,5 ,2 ,3 ,5 ,5 ,5 ,2 ,3 ,3 ,3 ,3 ,2 , 2 ,2 , 3 ,1 , 5 ,1 , 2 ,1 , 3 ,3 , 5 ,1 , 2 ,4 , 3 ,,,,,,,,,,,,,,,
B , 9 ,3 ,3 ,1 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,1 ,1 ,2 , 3 ,6 , 1 ,1 , 3 ,6 , 1 ,,,,,,,,,,,,,,,,,,,,,,,
B , 10 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,3 ,3 ,2 ,1 ,3 ,3 ,2 ,2 ,4 , 1 ,1 , 3 ,2 , 1 ,2 , 3 ,1 , 2 ,1 , 1 ,2 , 3 ,2 , 2 ,,,,,,,,,,,,,,,
B , 11 ,1 ,1 ,3 ,2 ,2 ,3 ,3 ,3 ,2 ,2 ,2 ,3 ,2 ,2 ,2 ,2 , 1 ,1 , 3 ,2 , 2 ,3 , 3 ,3 , 2 ,1 , 3 ,3 , 2 ,,,,,,,,,,,,,,,,,
B , 12 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,10 , 2 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
C , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,5 , 0 ,5 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
C , 2 ,5 ,5 ,5 ,5 ,2 ,5 ,5 ,5 ,2 ,2 ,5 ,5 ,5 ,2 ,2 ,4 , 5 ,1 , 2 ,3 , 5 ,2 , 2 ,3 , 5 ,2 , 2 ,,,,,,,,,,,,,,,,,,,
C , 3 ,5 ,5 ,2 ,2 ,2 ,5 ,2 ,2 ,2 ,6 ,5 ,2 ,2 ,6 ,6 ,2 , 5 ,3 , 2 ,1 , 5 ,3 , 2 ,1 , 6 ,1 , 5 ,2 , 2 ,2 , 6 ,,,,,,,,,,,,,,,
C , 4 ,2 ,2 ,2 ,6 ,4 ,2 ,2 ,6 ,6 ,4 ,2 ,6 ,6 ,4 ,4 ,3 , 2 ,1 , 6 ,1 , 4 ,2 , 2 ,2 , 6 ,1 , 4 ,1 , 2 ,2 , 6 ,2 , 4 ,,,,,,,,,,,,,
C , 5 ,2 ,6 ,6 ,4 ,4 ,2 ,6 ,4 ,4 ,4 ,2 ,6 ,4 ,4 ,3 ,1 , 2 ,2 , 6 ,2 , 4 ,1 , 2 ,1 , 6 ,3 , 4 ,1 , 2 ,1 , 6 ,2 , 4 ,1 , 3 ,,,,,,,,,,,
C , 6 ,2 ,6 ,4 ,3 ,3 ,6 ,6 ,3 ,3 ,5 ,6 ,3 ,3 ,5 ,5 ,1 , 2 ,1 , 6 ,1 , 4 ,2 , 3 ,2 , 6 ,2 , 3 ,1 , 5 ,1 , 6 ,2 , 3 ,2 , 5 ,,,,,,,,,,,
C , 7 ,3 ,3 ,5 ,5 ,5 ,3 ,5 ,5 ,5 ,3 ,5 ,5 ,2 ,3 ,3 ,2 , 3 ,3 , 5 ,1 , 3 ,3 , 5 ,1 , 3 ,2 , 5 ,1 , 2 ,2 , 3 ,,,,,,,,,,,,,,,
C , 8 ,5 ,5 ,3 ,5 ,3 ,5 ,3 ,3 ,3 ,5 ,3 ,3 ,5 ,5 ,5 ,2 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,3 , 3 ,1 , 5 ,2 , 3 ,3 , 5 ,,,,,,,,,,,,,
C , 9 ,3 ,3 ,5 ,5 ,5 ,1 ,1 ,3 ,5 ,5 ,1 ,1 ,1 ,3 ,3 ,2 , 3 ,3 , 5 ,2 , 1 ,1 , 3 ,2 , 5 ,3 , 1 ,2 , 3 ,,,,,,,,,,,,,,,,,
C , 10 ,3 ,3 ,1 ,1 ,1 ,2 ,3 ,3 ,1 ,1 ,2 ,3 ,3 ,1 ,1 ,2 , 3 ,3 , 1 ,1 , 2 ,2 , 3 ,2 , 1 ,1 , 2 ,2 , 3 ,2 , 1 ,,,,,,,,,,,,,,,
C , 11 ,2 ,3 ,1 ,1 ,3 ,3 ,1 ,1 ,3 ,3 ,2 ,3 ,3 ,2 ,2 ,1 , 2 ,1 , 3 ,2 , 1 ,2 , 3 ,2 , 1 ,2 , 3 ,1 , 2 ,2 , 3 ,2 , 2 ,,,,,,,,,,,,,
C , 12 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,10 , 2 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 0 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 2 ,2 ,2 ,2 ,2 ,6 ,2 ,2 ,6 ,6 ,6 ,2 ,6 ,6 ,4 ,4 ,4 , 2 ,1 , 6 ,2 , 2 ,3 , 6 ,1 , 2 ,2 , 6 ,2 , 4 ,,,,,,,,,,,,,,,,,
D , 3 ,6 ,6 ,4 ,4 ,4 ,6 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,2 , 6 ,3 , 4 ,1 , 6 ,9 , 4 ,,,,,,,,,,,,,,,,,,,,,,,
D , 4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 5 ,4 ,4 ,4 ,3 ,4 ,4 ,4 ,3 ,3 ,3 ,3 ,3 ,5 ,5 ,5 ,3 , 4 ,1 , 3 ,3 , 4 ,5 , 3 ,3 , 5 ,,,,,,,,,,,,,,,,,,,,,
D , 6 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,2 ,5 ,5 ,5 ,11 , 5 ,1 , 2 ,3 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
D , 7 ,3 ,5 ,5 ,5 ,5 ,2 ,5 ,5 ,5 ,5 ,2 ,5 ,5 ,5 ,5 ,1 , 3 ,4 , 5 ,1 , 2 ,4 , 5 ,1 , 2 ,4 , 5 ,,,,,,,,,,,,,,,,,,,
D , 8 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D , 9 ,5 ,5 ,5 ,5 ,3 ,3 ,5 ,5 ,3 ,2 ,1 ,3 ,3 ,3 ,3 ,4 , 5 ,2 , 3 ,2 , 5 ,1 , 3 ,1 , 2 ,1 , 1 ,4 , 3 ,,,,,,,,,,,,,,,,,
D , 10 ,1 ,3 ,3 ,4 ,4 ,3 ,3 ,4 ,4 ,4 ,3 ,6 ,4 ,4 ,4 ,1 , 1 ,2 , 3 ,2 , 4 ,2 , 3 ,3 , 4 ,1 , 3 ,1 , 6 ,3 , 4 ,,,,,,,,,,,,,,,
D , 11 ,2 ,6 ,6 ,4 ,4 ,2 ,2 ,6 ,6 ,6 ,2 ,2 ,2 ,2 ,6 ,1 , 2 ,2 , 6 ,2 , 4 ,2 , 2 ,3 , 6 ,4 , 2 ,1 , 6 ,,,,,,,,,,,,,,,,,
D , 12 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,10 , 2 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,6 ,6 ,6 ,6 ,6 ,6 ,5 , 0 ,4 , 2 ,6 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,
E , 2 ,6 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,1 , 6 ,14 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 3 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,3 ,4 ,4 ,4 ,3 ,3 ,3 ,8 , 4 ,1 , 3 ,3 , 4 ,3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,
E , 5 ,3 ,3 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,2 , 3 ,13 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 6 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,15 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 7 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,3 ,3 ,3 ,12 , 5 ,3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E , 8 ,5 ,5 ,5 ,5 ,2 ,5 ,5 ,5 ,5 ,5 ,5 ,2 ,3 ,3 ,3 ,4 , 5 ,1 , 2 ,6 , 5 ,1 , 2 ,3 , 3 ,,,,,,,,,,,,,,,,,,,,,
E , 9 ,3 ,3 ,3 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,2 ,2 ,2 ,2 ,3 , 3 ,7 , 2 ,1 , 3 ,4 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
E , 10 ,3 ,3 ,2 ,2 ,2 ,4 ,3 ,3 ,2 ,3 ,4 ,4 ,3 ,3 ,4 ,2 , 3 ,3 , 2 ,1 , 4 ,2 , 3 ,1 , 2 ,1 , 3 ,2 , 4 ,2 , 3 ,1 , 4 ,,,,,,,,,,,,,
E , 11 ,4 ,4 ,3 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,4 ,4 ,4 ,4 ,2 , 4 ,1 , 3 ,7 , 4 ,1 , 6 ,4 , 4 ,,,,,,,,,,,,,,,,,,,,,
E , 12 ,6 ,6 ,6 ,6 ,6 ,2 ,2 ,2 ,2 ,6 ,0 ,0 ,0 ,0 ,0 ,5 , 6 ,4 , 2 ,1 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
F , 1 ,0 ,0 ,0 ,0 ,0 ,6 ,6 ,6 ,6 ,6 ,4 ,4 ,4 ,4 ,6 ,5 , 0 ,5 , 6 ,4 , 4 ,1 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
F , 2 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 3 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,3 ,4 ,13 , 4 ,1 , 3 ,1 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,
F , 4 ,4 ,4 ,3 ,3 ,3 ,3 ,3 ,5 ,5 ,2 ,5 ,5 ,5 ,5 ,5 ,2 , 4 ,5 , 3 ,2 , 5 ,1 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,
F , 5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,2 ,5 ,2 ,2 ,2 ,3 ,9 , 5 ,1 , 2 ,1 , 5 ,3 , 2 ,1 , 3 ,,,,,,,,,,,,,,,,,,,,,
F , 6 ,3 ,3 ,3 ,3 ,2 ,5 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,4 , 3 ,1 , 2 ,1 , 5 ,4 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,
F , 7 ,5 ,5 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,3 ,2 ,2 ,2 ,2 ,2 , 5 ,3 , 2 ,6 , 3 ,4 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
F , 8 ,2 ,2 ,2 ,2 ,2 ,5 ,2 ,2 ,2 ,2 ,3 ,3 ,2 ,2 ,2 ,5 , 2 ,1 , 5 ,4 , 2 ,2 , 3 ,3 , 2 ,,,,,,,,,,,,,,,,,,,,,
F , 9 ,2 ,2 ,3 ,3 ,2 ,2 ,2 ,2 ,2 ,3 ,2 ,2 ,2 ,2 ,3 ,2 , 2 ,2 , 3 ,5 , 2 ,1 , 3 ,4 , 2 ,1 , 3 ,,,,,,,,,,,,,,,,,,,
F , 10 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,4 ,4 ,4 ,3 ,4 ,4 ,4 ,3 , 2 ,5 , 3 ,3 , 4 ,1 , 3 ,3 , 4 ,,,,,,,,,,,,,,,,,,,,,
F , 11 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F , 12 ,4 ,4 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,4 , 4 ,6 , 6 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,6 ,6 ,6 ,6 ,2 ,5 , 0 ,5 , 2 ,4 , 6 ,1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
G , 2 ,4 ,4 ,4 ,6 ,6 ,4 ,4 ,4 ,4 ,6 ,4 ,4 ,4 ,4 ,4 ,3 , 4 ,2 , 6 ,4 , 4 ,1 , 6 ,5 , 4 ,,,,,,,,,,,,,,,,,,,,,
G , 3 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 4 ,3 ,3 ,3 ,3 ,3 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,2 ,5 , 3 ,5 , 2 ,4 , 5 ,1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
G , 5 ,5 ,5 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,3 ,3 ,2 , 5 ,8 , 2 ,5 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 6 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 ,2 ,2 ,2 ,2 ,10 , 2 ,1 , 5 ,4 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,
G , 7 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,3 ,2 ,2 ,2 ,2 ,2 ,3 ,3 ,5 , 2 ,3 , 3 ,5 , 2 ,2 , 3 ,,,,,,,,,,,,,,,,,,,,,,,
G , 8 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,2 ,2 ,2 ,3 ,4 ,9 , 2 ,1 , 3 ,3 , 2 ,1 , 3 ,1 , 4 ,,,,,,,,,,,,,,,,,,,,,
G , 9 ,2 ,2 ,3 ,4 ,4 ,2 ,3 ,4 ,4 ,4 ,3 ,4 ,4 ,4 ,4 ,2 , 2 ,1 , 3 ,2 , 4 ,1 , 2 ,1 , 3 ,3 , 4 ,1 , 3 ,4 , 4 ,,,,,,,,,,,,,,,
G , 10 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G , 11 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,6 ,4 ,4 ,4 ,6 ,6 ,9 , 4 ,1 , 6 ,3 , 4 ,2 , 6 ,,,,,,,,,,,,,,,,,,,,,,,
G , 12 ,6 ,6 ,6 ,6 ,2 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,4 , 6 ,6 , 2 ,5 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,5 , 0 ,4 , 2 ,1 , 0 ,4 , 2 ,1 , 0 ,,,,,,,,,,,,,,,,,,,,,
H , 2 ,2 ,2 ,2 ,2 ,0 ,6 ,6 ,2 ,2 ,0 ,4 ,6 ,6 ,2 ,0 ,4 , 2 ,1 , 0 ,2 , 6 ,2 , 2 ,1 , 0 ,1 , 4 ,2 , 6 ,1 , 2 ,1 , 0 ,,,,,,,,,,,,,
H , 3 ,4 ,4 ,6 ,6 ,0 ,4 ,4 ,4 ,6 ,0 ,3 ,3 ,4 ,4 ,0 ,2 , 4 ,2 , 6 ,1 , 0 ,3 , 4 ,1 , 6 ,1 , 0 ,2 , 3 ,2 , 4 ,1 , 0 ,,,,,,,,,,,,,
H , 4 ,2 ,2 ,3 ,4 ,0 ,2 ,2 ,3 ,4 ,0 ,2 ,2 ,3 ,4 ,0 ,2 , 2 ,1 , 3 ,1 , 4 ,1 , 0 ,2 , 2 ,1 , 3 ,1 , 4 ,1 , 0 ,2 , 2 ,1 , 3 ,1 , 4 ,1 , 0 ,,,,,,,
H , 5 ,2 ,3 ,4 ,4 ,0 ,2 ,3 ,4 ,4 ,0 ,3 ,3 ,3 ,4 ,0 ,1 , 2 ,1 , 3 ,2 , 4 ,1 , 0 ,1 , 2 ,1 , 3 ,2 , 4 ,1 , 0 ,3 , 3 ,1 , 4 ,1 , 0 ,,,,,,,,,
H , 6 ,2 ,2 ,3 ,4 ,0 ,2 ,2 ,3 ,4 ,0 ,2 ,3 ,4 ,4 ,0 ,2 , 2 ,1 , 3 ,1 , 4 ,1 , 0 ,2 , 2 ,1 , 3 ,1 , 4 ,1 , 0 ,1 , 2 ,1 , 3 ,2 , 4 ,1 , 0 ,,,,,,,
H , 7 ,2 ,3 ,4 ,4 ,0 ,3 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,4 ,0 ,1 , 2 ,1 , 3 ,2 , 4 ,1 , 0 ,1 , 3 ,3 , 4 ,1 , 0 ,4 , 4 ,1 , 0 ,,,,,,,,,,,,,
H , 8 ,3 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,4 ,0 ,1 , 3 ,3 , 4 ,1 , 0 ,4 , 4 ,1 , 0 ,4 , 4 ,1 , 0 ,,,,,,,,,,,,,,,,,
H , 9 ,4 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,4 ,0 ,4 , 4 ,1 , 0 ,4 , 4 ,1 , 0 ,4 , 4 ,1 , 0 ,,,,,,,,,,,,,,,,,,,
H , 10 ,4 ,4 ,4 ,4 ,0 ,4 ,4 ,4 ,6 ,0 ,4 ,4 ,6 ,6 ,0 ,4 , 4 ,1 , 0 ,3 , 4 ,1 , 6 ,1 , 0 ,2 , 4 ,2 , 6 ,1 , 0 ,,,,,,,,,,,,,,,
H , 11 ,4 ,6 ,6 ,2 ,0 ,6 ,6 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,1 , 4 ,2 , 6 ,1 , 2 ,1 , 0 ,2 , 6 ,2 , 2 ,1 , 0 ,4 , 2 ,1 , 0 ,,,,,,,,,,,,,
H , 12 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,4 , 2 ,1 , 0 ,4 , 2 ,6 , 0 ,,,,,,,,,,,,,,,,,,,,,,,
